folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	BioSample	Center Name	Collection_Date	common_name	Consent	ENA-FIRST-PUBLIC (run)	ENA_first_public	ENA-LAST-UPDATE (run)	ENA_last_update	environment_(biome)	environment_(feature)	environment_(material)	Experiment	External_Id	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	Sample_Name	Sequencing_method	SRA_accession	SRA Study	Submitter_Id	Title	AvgSpotLen	Bases	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	submitted_sra
471_swedish	471_swedish_NB	sample-460	68.92307692307692	0.853674768062753	0.5604552299839455	68.14285714285714	0.7395414692747883	20	1.3521892166244895	10.160149677512123	6.424292179821298	0.9993625637078172	0.999988186557878	0.0112293198779887	9.361245556707968e-05	5.383738063738102	0.1403124651840456	0.1349386976521445	68	0.1329458361286685	1.181344212200923e-05	0.8093028373322266	0.2604585307252117	3	0.9434231093164974	253948.0	ERR4282758	AMPLICON	SAMEA7003556	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235418	SAMEA7003556	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:30Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003556	582-NB	NB	ERS4771389	ERP122450	582-NB	16SrRNAprofile	501.0	186800198.0	134601767.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003556	ERX4235418	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282758/ERR4282758_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282758/ERR4282758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282758/582-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282758/582-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-375	253.3381194600545	0.07454630573073	4.173679430147324	250.27586206896552	0.0247349770799056	28	40.428580013214834	23.34620995759031	35.82662666242828	0.9868468991958486	0.9996695398342192	0.2633900856542637	0.0016491729744722	23.523963924214577	0.847172130528471	1.3014294076189643	248	0.7600575820509146	0.0003304601657808	6.045647214830955	0.9752650229200944	12	0.6556250849469176	36313.0	ERR4282401	AMPLICON	SAMEA7003199	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235061	SAMEA7003199	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:26Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003199	370-5Y	5Y	ERS4771032	ERP122450	370-5Y	16SrRNAprofile	501.0	25169112.0	17529553.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003199	ERX4235061	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282401/ERR4282401_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282401/ERR4282401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282401/370-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282401/370-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-464	101.16998970898511	0.4805015131863381	1.0340831802409405	100.0909090909091	0.4142463629228505	32	2.41402240189672	13.782617627646768	12.125664365781285	0.9990178860472196	0.999935149156939	0.0184112755166384	0.0007155025359831	9.21613260653826	0.3580449605704819	0.4649402938763922	100	0.2253336137287681	6.485084306095979e-05	1.497084124336183	0.5857536370771494	3	0.9568136619109382	46260.0	ERR4282772	AMPLICON	SAMEA7003570	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235432	SAMEA7003570	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:30Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003570	586-NB	NB	ERS4771403	ERP122450	586-NB	16SrRNAprofile	501.0	32828114.0	22039046.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003570	ERX4235432	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282772/ERR4282772_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282772/ERR4282772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282772/586-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282772/586-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-448	301.8472707566196	0.1422471251739544	3.9748707319322656	299.875	0.0414144694399369	23	24.14615021086513	24.612145183721093	36.320912783650286	0.9878906066652916	0.999948729217022	0.1764239225020408	0.0001585665492678	25.202338305769768	0.7986559994901496	0.809202364679929	299	0.6983789881903825	5.127078297810005e-05	5.743469968102485	0.9585855305600632	7	0.6895821590413319	136530.0	ERR4282715	AMPLICON	SAMEA7003513	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235375	SAMEA7003513	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:30Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003513	566-5Y	5Y	ERS4771346	ERP122450	566-5Y	16SrRNAprofile	501.0	97945597.0	67421998.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003513	ERX4235375	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282715/ERR4282715_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282715/ERR4282715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282715/566-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282715/566-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-247	196.19636224206548	0.15396143290481	3.717542783527681	195.5	0.0499970943351213	11	20.00116233349848	18.932002576114424	25.35978682124128	0.9908271123424068	0.9999277769752998	0.2090607985392676	0.0003776777511865	17.76223974911608	0.7797128605910685	0.828595274278694	195	0.7068244678574137	7.222302470027445e-05	5.377047200831641	0.9500029056648788	4	0.6622541176383441	55384.0	ERR4281892	AMPLICON	SAMEA7001423	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234552	SAMEA7001423	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:21Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001423	19-5Y	5Y	ERS4769502	ERP122450	19-5Y	16SrRNAprofile	501.0	40322671.0	27830962.0	fastq,sra	gs,ncbi	gs.US,ncbi.public	PRJEB38986	SAMEA7001423	ERX4234552	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281892/ERR4281892_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281892/ERR4281892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281892/19-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281892/19-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-335	70.47417417417418	0.3417690112889219	1.6884423242350246	68.78947368421052	0.2353019336601952	18	4.249858827952184	9.142179639793866	8.217439846768617	0.9986337071870984	0.9998139188686268	0.066161256796245	0.0006299146883628	6.454044584372749	0.5178043346560453	0.3786905402106142	68	0.4011025804757943	0.0001860811313732	2.4416970541760223	0.7646980663398047	6	0.8760426016331356	32244.0	ERR4282242	AMPLICON	SAMEA7003039	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234902	SAMEA7003039	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:25Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003039	318-NB	NB	ERS4770873	ERP122450	318-NB	16SrRNAprofile	501.0	23693928.0	17300184.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003039	ERX4234902	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282242/ERR4282242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282242/ERR4282242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282242/318-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282242/318-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-451	30.0	0.6506711641984151	1.0837992703137536	30.0	0.4709669764483628	5	2.1232911223227573	5.596095970574854	3.148383726788188	0.9991499660740004	1.0	0.0676102950203249	0.000320433060666	2.7164965233821032	0.3152449302065696	0.1441991091630863	30	0.319130328882059	0.0	1.5659376095648292	0.5290330235516372	0	0.8398147078529677	43283.0	ERR4282726	AMPLICON	SAMEA7003524	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235386	SAMEA7003524	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:30Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003524	571-NB	NB	ERS4771357	ERP122450	571-NB	16SrRNAprofile	501.0	32663506.0	22096289.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003524	ERX4235386	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282726/ERR4282726_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282726/ERR4282726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282726/571-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282726/571-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-13	147.91105723905724	0.5486898543338854	1.9460577449490557	147.875	0.325729455133082	7	3.070032458659392	16.212077773884204	18.633540513384407	0.997411174722234	0.9998725952350618	0.0417384836973824	0.0004617490707985	13.47596056617112	0.4312601399775239	0.6727753425702194	146	0.3919496012314382	0.0001274047649382	2.818048868777024	0.674270544866918	6	0.8435617834572766	47094.0	ERR4281056	AMPLICON	SAMEA7000586	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4233716	SAMEA7000586	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:11Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000586	1011-NB	NB	ERS4768666	ERP122450	1011-NB	16SrRNAprofile	491.0	34273134.0	22713913.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000586	ERX4233716	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281056/ERR4281056_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4281056/ERR4281056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281056/1011-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281056/1011-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-511	332.5772249423963	0.1463353333119431	3.9350558012117176	329.9230769230769	0.0405559580766145	38	24.657289518617528	28.13557430209014	38.7933595255222	0.9888928810046969	0.9999518721724902	0.1536877523433795	0.0001637884337228	27.020626792213964	0.8004659578389416	0.7608039736938688	329	0.6797421212290904	4.81278275098662e-05	5.683965398357178	0.9594440419233854	9	0.7322535178256143	187002.0	ERR4282977	AMPLICON	SAMEA7003775	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235637	SAMEA7003775	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:33Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003775	71-5Y	5Y	ERS4771608	ERP122450	71-5Y	16SrRNAprofile							PRJEB38986	SAMEA7003775	ERX4235637	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282977/ERR4282977_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282977/ERR4282977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282977/71-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282977/71-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_NB	sample-431	32.0	0.4487907098576792	1.4478005718360478	32.0	0.3006117151143366	6	3.326550329615908	6.175535253930308	3.479029615937896	0.9989008060802568	1.0	0.1052581819635666	0.0004833278629017	2.968035424987641	0.4541694882621034	0.1726353464201634	32	0.4183740574907555	0.0	2.0918702874537773	0.6993882848856634	0	0.8325657033091767	34359.0	ERR4282635	AMPLICON	SAMEA7003433	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235295	SAMEA7003433	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:29Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003433	53-NB	NB	ERS4771266	ERP122450	53-NB	16SrRNAprofile	501.0	24165840.0	16867681.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003433	ERX4235295	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282635/ERR4282635_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282635/ERR4282635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282635/53-B_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282635/53-B_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-119	141.03293321021852	0.1526897822831471	3.477472954077219	138.9375	0.0596977443970397	15	16.751051653629784	13.496507666531103	18.278127545328548	0.9928281578353104	0.999827208846907	0.2315820088467809	0.0006395186559823	13.103544514472244	0.7597459013519547	0.7405667558816426	138	0.7079384495560257	0.0001727911530929	5.032397782562628	0.9403022556029604	6	0.6484973012860002	34724.0	ERR4281432	AMPLICON	SAMEA7000963	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234092	SAMEA7000963	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:15Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000963	1153-5Y	5Y	ERS4769042	ERP122450	1153-5Y	16SrRNAprofile	501.0	25010784.0	17050717.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7000963	ERX4234092	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281432/ERR4281432_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4281432/ERR4281432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281432/1153-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281432/1153-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-369	288.5139218411063	0.1553385427254173	3.7435176903682432	284.7575757575757	0.052690980993775	32	18.97858003665069	24.59985035041965	34.47496731652556	0.990108123748505	0.9998861631282372	0.1476976457615847	0.0002746909153704	23.97651547902735	0.7726580941470446	0.8041305593204395	282	0.6645936417213018	0.0001138368717627	5.409494075268261	0.947309019006225	14	0.719476623736787	122983.0	ERR4282371	AMPLICON	SAMEA7003169	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235031	SAMEA7003169	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:26Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003169	358-5Y	5Y	ERS4771002	ERP122450	358-5Y	16SrRNAprofile	501.0	88865735.0	62138958.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003169	ERX4235031	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282371/ERR4282371_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282371/ERR4282371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282371/358-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282371/358-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-475	144.57679481458868	0.3029578861935251	3.170355479890455	142.58823529411765	0.1130317622717598	16	8.847070769326958	15.372869904040176	18.208581510316648	0.993806593001885	0.9998872756786004	0.1632757870463546	0.0006264122288565	13.177566071131386	0.6669648782918313	0.6742363408629404	142	0.6414601021021606	0.0001127243213995	4.586277517282102	0.8869682377282402	5	0.6694519629273522	44356.0	ERR4282828	AMPLICON	SAMEA7003626	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4235488	SAMEA7003626	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:31Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7003626	600-5Y	5Y	ERS4771459	ERP122450	600-5Y	16SrRNAprofile	501.0	30620157.0	20846561.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7003626	ERX4235488	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282828/ERR4282828_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282828/ERR4282828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282828/600-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282828/600-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-237	137.28527398194365	0.3181462549551429	3.0579032767551184	135.76923076923077	0.121277231711661	12	8.24557079582357	13.967848883131536	17.556691262037663	0.9945131754722248	0.9998696015021908	0.1528441778137294	0.00070739340484	12.69618286148282	0.6550966592394603	0.689421877020825	135	0.6252808538348651	0.0001303984978093	4.424997298955835	0.878722768288339	5	0.7004845028629715	38344.0	ERR4281847	AMPLICON	SAMEA7001378	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234507	SAMEA7001378	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:20Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7001378	180-5Y	5Y	ERS4769457	ERP122450	180-5Y	16SrRNAprofile	501.0	25817940.0	17647407.0	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	PRJEB38986	SAMEA7001378	ERX4234507	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281847/ERR4281847_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4281847/ERR4281847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281847/180-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281847/180-5Y_S42_L001_R2_001.fastq.gz
471_swedish	471_swedish_5Y	sample-115	291.2527604536577	0.1022772901967532	4.0918455248525465	290.1818181818182	0.0315636954512978	21	31.68196834058863	28.11150743889728	39.50438128120394	0.9871750481546152	0.9996749459836708	0.2108437364186221	0.0005918220728851	26.04758094448309	0.8259499168689304	1.241857165724613	284	0.7267565786517273	0.0003250540163291	5.922882333447992	0.968436304548702	17	0.6764224614210435	52299.0	ERR4281419	AMPLICON	SAMEA7000950	GOTHENBURG UNIVERISITY	2008	human	public	2021-03-23	2021-03-23	2020-06-23	2020-06-21	ENVO:00002003	ENVO:00002003	ENVO:00002003	ERX4234079	SAMEA7000950	Sweden	Europe	Sweden	56.67446	12.85676	human-gut	GOTHENBURG UNIVERISITY	GOTHENBURG UNIVERISITY	2021-03-23T08:56:55Z	2020-06-21T16:23:15Z	public	Illumina MiSeq	metagenome	V4_PCR	PAIRED	PCR	METAGENOMIC	Homo sapiens	ILLUMINA	Halmstad_childrenGut	2021-03-24T00:00:00Z	SAMEA7000950	1149-5Y	5Y	ERS4769029	ERP122450	1149-5Y	16SrRNAprofile							PRJEB38986	SAMEA7000950	ERX4234079	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281419/ERR4281419_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4281419/ERR4281419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281419/1149-5Y_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4281419/1149-5Y_S42_L001_R2_001.fastq.gz
